2024;2025;AGRUPAMENTO_NATUREZA2;NATUREZA2;AREA;DEPARTAMENTO;SECCIONAL;DP;REGIAO;MUNICIPIO;MES
3;;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Lins;DM - Urú;Bauru;Uru;1
2;3;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Alv.de Carvalho;Bauru;Álvaro de Carvalho;1
1;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Alv.de Carvalho;Bauru;Álvaro de Carvalho;1
2;;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Alv.de Carvalho;Bauru;Álvaro de Carvalho;1
1;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Alvinlândia;Bauru;Alvinlândia;1
1;2;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Alvinlândia;Bauru;Alvinlândia;1
1;1;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Alvinlândia;Bauru;Alvinlândia;1
1;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Alvinlândia;Bauru;Alvinlândia;1
2;3;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Echaporã;Bauru;Echaporã;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Echaporã;Bauru;Echaporã;1
1;;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;DM - Echaporã;Bauru;Echaporã;1
3;2;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Echaporã;Bauru;Echaporã;1
1;;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Fernão;Bauru;Fernão;1
3;;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Fernão;Bauru;Fernão;1
;1;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
6;14;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
2;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
3;5;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Gália;Bauru;Gália;1
;1;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
18;16;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
1;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
3;6;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
10;5;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
2;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
1;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;001 DP - Garça;Bauru;Garça;1
1;;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
31;19;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
1;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
2;;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
9;15;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
12;5;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
2;;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
;1;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Garça;Bauru;Garça;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Julio Mesquita;Bauru;Júlio Mesquita;1
1;;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Julio Mesquita;Bauru;Júlio Mesquita;1
4;2;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Julio Mesquita;Bauru;Júlio Mesquita;1
1;2;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Lupércio;Bauru;Lupércio;1
3;3;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Lupércio;Bauru;Lupércio;1
3;;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
3;3;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
58;54;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
1;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
22;16;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
27;18;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;001 DP - Marília;Bauru;Marília;1
47;73;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
2;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
;2;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
25;17;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
36;17;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
4;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
1;2;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Marília;002 DP - Marília;Bauru;Marília;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
31;37;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
2;2;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
15;14;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
8;6;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
1;3;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;003 DP - Marília;Bauru;Marília;1
3;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
51;60;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
1;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
16;15;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
27;17;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
3;4;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
2;;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Marília;004 DP - Marília;Bauru;Marília;1
22;25;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;005 DP - Marília;Bauru;Marília;1
2;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;005 DP - Marília;Bauru;Marília;1
15;16;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;005 DP - Marília;Bauru;Marília;1
13;3;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;005 DP - Marília;Bauru;Marília;1
2;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;005 DP - Marília;Bauru;Marília;1
1;4;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Ocauçú;Bauru;Ocauçu;1
1;1;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Ocauçú;Bauru;Ocauçu;1
1;4;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Oriente;Bauru;Oriente;1
;1;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Oriente;Bauru;Oriente;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Oscar Bressane;Bauru;Oscar Bressane;1
1;1;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Oscar Bressane;Bauru;Oscar Bressane;1
1;;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
16;7;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
2;4;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
3;4;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
1;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Pompéia;Bauru;Pompéia;1
1;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Marília;DM - Vera Cruz;Bauru;Vera Cruz;1
5;5;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Marília;DM - Vera Cruz;Bauru;Vera Cruz;1
1;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Marília;DM - Vera Cruz;Bauru;Vera Cruz;1
1;2;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Marília;DM - Vera Cruz;Bauru;Vera Cruz;1
5;4;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Marília;DM - Vera Cruz;Bauru;Vera Cruz;1
15;14;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Bern. De Campos;Bauru;Bernardino de Campos;1
1;2;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;DM - Bern. De Campos;Bauru;Bernardino de Campos;1
2;8;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Bern. De Campos;Bauru;Bernardino de Campos;1
2;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Bern. De Campos;Bauru;Bernardino de Campos;1
1;;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Ourinhos;DM - Bern. De Campos;Bauru;Bernardino de Campos;1
5;2;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Canitar;Bauru;Canitar;1
2;3;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Canitar;Bauru;Canitar;1
;2;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
3;11;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
1;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
1;;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
1;2;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
6;5;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
1;;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
;2;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Chavantes;Bauru;Chavantes;1
;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
1;;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
1;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
1;;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
5;1;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
;1;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Ourinhos;DM - Esp. Sto. Do Turvo;Bauru;Espírito Santo do Turvo;1
1;;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Ourinhos;DM - Ipaussu;Bauru;Ipaussu;1
3;9;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Ipaussu;Bauru;Ipaussu;1
2;;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;DM - Ipaussu;Bauru;Ipaussu;1
2;5;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Ipaussu;Bauru;Ipaussu;1
2;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;DM - Oleo;Bauru;Óleo;1
2;;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Oleo;Bauru;Óleo;1
1;1;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
3;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
37;48;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
2;2;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
2;;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
15;15;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
23;15;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
2;;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
4;1;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
;2;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
1;2;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Ourinhos;Bauru;Ourinhos;1
1;3;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
15;31;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
3;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
;1;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA - OUTRAS;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
5;6;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
19;11;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
1;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
;1;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;002 DP - Ourinhos;Bauru;Ourinhos;1
1;1;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
22;24;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
1;;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
5;11;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
8;10;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
1;;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
2;;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;003 DP - Ourinhos;Bauru;Ourinhos;1
;1;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Ourinhos;DM - Ribeirão do Sul;Bauru;Ribeirão do Sul;1
2;4;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Ribeirão do Sul;Bauru;Ribeirão do Sul;1
1;3;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Ribeirão do Sul;Bauru;Ribeirão do Sul;1
1;;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Ourinhos;DM - Ribeirão do Sul;Bauru;Ribeirão do Sul;1
13;9;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;DM - Salto Grande;Bauru;Salto Grande;1
2;1;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;DM - Salto Grande;Bauru;Salto Grande;1
1;2;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;DM - Salto Grande;Bauru;Salto Grande;1
5;4;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;DM - Salto Grande;Bauru;Salto Grande;1
1;;ESTUPRO TOTAL;ESTUPRO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
2;;ESTUPRO TOTAL;ESTUPRO DE VULNERÁVEL;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
36;29;FURTO - OUTROS;FURTO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
2;;FURTO DE VEÍCULO;FURTO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
;1;HOMICÍDIO DOLOSO;HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
9;4;LESÃO CORPORAL CULPOSA - OUTRAS;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
15;14;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL DOLOSA;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
;1;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
4;1;ROUBO - OUTROS TOTAL;ROUBO - OUTROS;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
1;;ROUBO DE VEÍCULO;ROUBO DE VEÍCULO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
;1;TENTATIVA DE HOMICÍDIO;TENTATIVA DE HOMICÍDIO;Interior;DEINTER 4;SEC Ourinhos;001 DP - Sta. Cruz do Rio Pardo;Bauru;Santa Cruz do Rio Pardo;1
